"methods","samples.P","samples.delta","samples.N0","samples.sigma.d","samples.sigma.p","samples.tau"
"Euc. Summary",7.45059627405346,0.30683771821937,14.1833115141785,0.822035102497101,0.315247825202666,5.81778529771491
"Euc. Summary",7.85672020574649,0.287226945532944,15.1004304498777,0.822983369972879,0.325571180106838,6.01781832860262
"Euc. Summary",9.01194247934385,0.263534236427631,13.9820932104564,0.804960450447236,0.328842062780753,6.25765755988368
"Euc. Summary",9.01194247934385,0.263534236427631,13.9820932104564,0.804960450447236,0.328842062780753,6.25765755988368
"Euc. Summary",9.24124012221266,0.440436133921115,14.8078733648449,0.8636845923144,0.32708690897841,4.16943026560896
"Euc. Summary",5.42036356835084,0.375358305358999,14.9904366105203,0.907577777797927,0.308876357229322,6.39327666595083
"Euc. Summary",5.42036356835084,0.375358305358999,14.9904366105203,0.907577777797927,0.308876357229322,6.39327666595083
"Euc. Summary",7.67458359912223,0.397628285008544,15.6706066972089,0.886835429988982,0.330391282820473,6.17076098634807
"Euc. Summary",7.96589274511143,0.33040265178132,15.9328391271951,0.860234489621141,0.331488024828326,6.14321084916679
"Euc. Summary",11.6284601687227,0.454224486791814,15.3136715514328,1.00611505017156,0.380298235416137,6.23150000705194
"Euc. Summary",7.12710180075293,0.174596797428899,15.4728492040055,0.760466023027745,0.329860999117243,7.22489384700737
"Euc. Summary",9.31092672991228,0.307514449216025,14.5265151647831,0.903547302151441,0.349653619768518,6.5209626315042
"Euc. Summary",9.31092672991228,0.307514449216025,14.5265151647831,0.903547302151441,0.349653619768518,6.5209626315042
"Euc. Summary",7.85247106240115,0.281334791724865,14.4519633524793,0.841758732555701,0.32915111795748,6.93146601768262
"Euc. Summary",8.90648894345548,0.231718356794958,14.3917715201089,0.804657981007315,0.341355341690827,6.37598872280542
"Euc. Summary",8.90648894345548,0.231718356794958,14.3917715201089,0.804657981007315,0.341355341690827,6.37598872280542
"Euc. Summary",8.90648894345548,0.231718356794958,14.3917715201089,0.804657981007315,0.341355341690827,6.37598872280542
"Euc. Summary",8.90648894345548,0.231718356794958,14.3917715201089,0.804657981007315,0.341355341690827,6.37598872280542
"Euc. Summary",8.56907963582269,0.202778758527551,15.320020158898,0.759988812203543,0.333630952404269,7.40002811016875
"Euc. Summary",10.0115955594761,0.190468713909341,14.5259582522184,0.779005284724227,0.349432416982669,6.87990701492984
"Euc. Summary",8.86648096403602,0.163757124789663,14.5181052497377,0.722923336054094,0.333308689141227,7.43525416236888
"Euc. Summary",7.41758768135929,0.408372420416559,16.282943566775,0.850221266899062,0.319152939654034,4.8451804690219
"Euc. Summary",9.52038651157847,0.186199206189195,15.3776630300418,0.762478272644377,0.351671794342179,8.48141272439441
"Euc. Summary",9.08518329892322,0.198573307870401,14.5303077266567,0.781708337757077,0.343179689860283,6.58728288999659
"Euc. Summary",9.18080097537064,0.267669872632859,15.7510434093492,0.828814074770138,0.349205139166783,6.59398651042438
"Euc. Summary",7.32675461219817,0.194789866527335,14.7382402520934,0.79329481405314,0.328288297658004,7.3821480325994
"Euc. Summary",7.32675461219817,0.194789866527335,14.7382402520934,0.79329481405314,0.328288297658004,7.3821480325994
"Euc. Summary",7.32675461219817,0.194789866527335,14.7382402520934,0.79329481405314,0.328288297658004,7.3821480325994
"Euc. Summary",7.38481808850092,0.217305882853886,15.6125176758121,0.795556036215335,0.337548840444214,7.07824584975492
"Euc. Summary",11.1645162102121,0.210552582067382,15.2673791485453,0.789317538683528,0.363837136999225,7.19446930881438
"Euc. Summary",9.83981337544889,0.239412914178213,14.8059740095548,0.814715825981299,0.350895737593108,6.7668363364247
"Euc. Summary",9.32170611057077,0.211090055383788,14.8290554365753,0.795200737736521,0.34601370386104,6.48606532126228
"Euc. Summary",9.32287781315712,0.368661995081368,15.4970954691616,0.852695350908739,0.343216199239178,5.29682748957421
"Euc. Summary",6.52088180815076,0.225209583549725,14.6292746986123,0.756353337380666,0.302396788675758,7.10369693569161
"Euc. Summary",8.49316310480031,0.233262741677688,15.6211478245192,0.809543766692808,0.341872061413749,7.0649832352157
"Euc. Summary",6.23449138128783,0.296770477777888,14.9695697448115,0.813650288188408,0.308518517178627,7.03300789549051
"Euc. Summary",10.8533241307637,0.223209510531082,15.0255468741796,0.805306500996991,0.361628616615044,6.49448742868506
"Euc. Summary",11.078315800675,0.217893528693348,14.9923349735925,0.811661885971512,0.362938910548606,6.28753897869057
"Euc. Summary",7.6284620247026,0.241357760780911,15.2317087343073,0.82273107883564,0.332184626875174,7.48636073743824
"Euc. Summary",7.32659809578005,0.181049224842226,15.09714753974,0.733358139513444,0.319123791867214,7.76594179955306
"Euc. Summary",9.89446242799847,0.267716277919967,14.2894413403617,0.828140985747305,0.349525101325028,7.05938729489
"Euc. Summary",9.48853177314699,0.284426149038625,14.7977431419161,0.835320426100435,0.343974422999739,7.22413936177684
"Euc. Summary",9.48853177314699,0.284426149038625,14.7977431419161,0.835320426100435,0.343974422999739,7.22413936177684
"Euc. Summary",9.48853177314699,0.284426149038625,14.7977431419161,0.835320426100435,0.343974422999739,7.22413936177684
"Euc. Summary",9.48853177314699,0.284426149038625,14.7977431419161,0.835320426100435,0.343974422999739,7.22413936177684
"Euc. Summary",7.51776640029962,0.363893543245776,15.247757404167,0.882179471930449,0.328426880523533,7.06040174983633
"Euc. Summary",6.73483567630841,0.208335053907852,16.1058032208974,0.774225215656995,0.331862493013405,6.90470429015955
"Euc. Summary",6.70295492801456,0.378593588021903,14.7267530649425,0.847037373909683,0.305446026270737,4.84999615216101
"Euc. Summary",9.21575830426439,0.214334633855643,14.522901304932,0.788721495423418,0.337695914021787,6.44275806432499
"Euc. Summary",10.2220609145164,0.336631679322497,15.342948481625,0.829700602752117,0.344477946912585,5.24707921708086
"Euc. Summary",7.13008586223104,0.344896348421424,14.8375634809939,0.822444501102488,0.311077299235319,5.17703511304711
"Euc. Summary",8.06389479884866,0.222038786107418,14.8156065988664,0.788859403831798,0.336572254121208,7.30291722475973
"Euc. Summary",6.05965718923346,0.313526099847071,14.5002434072338,0.820731092144689,0.299123977343428,5.38479326873042
"Euc. Summary",10.8139831652396,0.456571720666004,14.8368243682049,0.966240397957814,0.358336502140206,6.67565460974673
"Euc. Summary",5.67099566673347,0.360185677468299,14.688488581022,0.878151800538178,0.30168200393951,6.86373373423409
"Euc. Summary",5.67099566673347,0.360185677468299,14.688488581022,0.878151800538178,0.30168200393951,6.86373373423409
"Euc. Summary",5.67099566673347,0.360185677468299,14.688488581022,0.878151800538178,0.30168200393951,6.86373373423409
"Euc. Summary",9.83492054918814,0.167720756758036,14.3856207044041,0.76571308719415,0.350277496887593,6.97025589057002
"Euc. Summary",9.83492054918814,0.167720756758036,14.3856207044041,0.76571308719415,0.350277496887593,6.97025589057002
"Euc. Summary",7.37378491138228,0.269053145952673,15.165113096028,0.819058105310755,0.322638775384342,6.30841195653182
"Euc. Summary",11.0168200793866,0.321198437024794,15.7479131614636,0.879728456705123,0.378953080668325,7.78348301880859
"Euc. Summary",6.15687163607314,0.262405529971571,15.7958423198297,0.816008360248342,0.323784853368081,7.06621583582031
"Euc. Summary",8.80998615411745,0.386083735248623,15.3303346674461,0.825475313096314,0.325469465951456,4.68578564177634
"Euc. Summary",5.59363623042125,0.413537991957226,14.3456115780732,0.856923243312092,0.28574410475199,4.84412015205603
"Euc. Summary",5.32763519095762,0.311938557476753,15.7773534783612,0.802147932179696,0.300621506848741,5.10831675962889
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",7.66518167207065,0.26145905702227,14.408695014846,0.811602903980639,0.323878403433977,6.70772118365577
"Euc. Summary",11.7396240952781,0.398126977336646,14.0557851760383,0.899847415378433,0.360594433939741,6.61671062350114
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",10.3619014198096,0.385694199125862,14.481077477518,0.867262886964991,0.345469417311142,5.32760897836461
"Euc. Summary",10.3619014198096,0.385694199125862,14.481077477518,0.867262886964991,0.345469417311142,5.32760897836461
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",11.2209867518523,0.385977627943974,14.3592776671191,0.863587101813092,0.34873002848856,5.01046988080207
"Euc. Summary",11.2209867518523,0.385977627943974,14.3592776671191,0.863587101813092,0.34873002848856,5.01046988080207
"Euc. Summary",6.74224803835604,0.293261622027945,14.4613373186043,0.814062764813229,0.316409766238078,7.65218105171992
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",8.97947570930925,0.203285698186894,14.3935714661818,0.784631085497657,0.338138168740792,6.72558085380415
"Euc. Summary",12.5895661698286,0.470394242107145,15.2087964140829,0.981255531778011,0.380655330232921,6.50621791818313
"Euc. Summary",9.24257093959985,0.327018954204442,14.5012588583971,0.805523868115679,0.330274956921165,5.30663398505273
"Euc. Summary",9.24257093959985,0.327018954204442,14.5012588583971,0.805523868115679,0.330274956921165,5.30663398505273
"Euc. Summary",9.24257093959985,0.327018954204442,14.5012588583971,0.805523868115679,0.330274956921165,5.30663398505273
"Euc. Summary",7.37157249785933,0.438523963157236,14.8697212638779,0.892708774526948,0.315709186996523,5.13822874313665
"Euc. Summary",12.5895661698286,0.470394242107145,15.2087964140829,0.981255531778011,0.380655330232921,6.50621791818313
"Euc. Summary",8.2639493998471,0.332937600597207,15.3858714115851,0.902592117573257,0.34313530305726,6.94749808793551
"Euc. Summary",8.30478547092697,0.155899191376916,15.0903364141961,0.728397196091578,0.330613091101526,6.9841528077403
"Euc. Summary",7.90984746138019,0.349043623420533,14.7075257337029,0.818783868316929,0.316361585146559,5.11485315018029
"Euc. Summary",9.80752703298636,0.320664186720923,14.8502167865003,0.814187259194048,0.34218201548242,5.3916017784743
"Euc. Summary",8.4137801070113,0.259973945869199,15.3391130543182,0.828467190218228,0.329816479704526,6.0376207172539
"Euc. Summary",10.5479232853643,0.472503160700609,15.5523311745446,0.99797831766725,0.374287637486811,6.99573346050769
"Euc. Summary",8.24355667180822,0.367069746224409,15.8081158472772,0.84279737537662,0.325903744802512,6.19303919796871
"Euc. Summary",10.2525812353997,0.398119074076141,13.9056087404848,0.925736431915344,0.347525877143332,6.42301792818008
"Euc. Summary",7.68556306321742,0.323276801461275,15.5802139952331,0.847567376507004,0.331761636716883,6.84941086526303
"Euc. Summary",10.4922510229627,0.236433601734792,14.5619859304172,0.820950182205367,0.358007556677958,6.57901577009943
"Euc. Summary",8.6051585470871,0.219125112293058,15.0163447379161,0.79846114792049,0.337332097850453,7.2381851807678
"Euc. Summary",9.95105298609591,0.215330672829481,14.892648905519,0.78678522150055,0.34995012112448,6.36941753426557
"Euc. Summary",10.906158794168,0.418294455558859,15.327149580056,0.881963842693883,0.353937021848247,5.01802840311553
"Euc. Summary",7.60062235437599,0.146515725735601,15.5164540120811,0.734363355734746,0.334683932193422,6.85211143469187
"Euc. Summary",10.2362977525128,0.188860798844715,14.9038962178074,0.787505297590303,0.354295789065844,6.82719996976857
"Euc. Summary",8.25173511927321,0.185767304988123,14.9735299525344,0.774449658335874,0.340534739427291,7.70582865479068
"Euc. Summary",7.05341284466523,0.4427468075221,15.0092774382026,0.891516133474031,0.313365008270554,4.94016533428635
"Euc. Summary",6.74669462465351,0.422678138577177,14.6624187232439,0.900599429642388,0.309040301882245,5.0698552239107
"Euc. Summary",9.10230817446115,0.284498374891568,15.0002344288818,0.832007163648277,0.343191164360011,7.41311828679634
"Euc. Summary",9.36221499585793,0.36490457951913,14.5055369255978,0.916480230386378,0.355074682321789,6.88501211803103
"Euc. Summary",12.0571500195429,0.154596855563744,14.6507567297181,0.730570803483566,0.36931571357757,7.42794417658869
"MMD",11.8754138164871,0.164415772431973,28.4406717246823,1.4980082566224,0.222267964569362,14.9677911586111
"MMD",18.7556240509747,0.415594864698429,28.2302625068698,1.84162430664066,0.259112554424238,16.0977325135983
"MMD",12.262499122764,0.171231115802234,27.8833832420442,1.49634287056176,0.198293559620096,13.9852930755336
"MMD",12.262499122764,0.171231115802234,27.8833832420442,1.49634287056176,0.198293559620096,13.9852930755336
"MMD",13.2575140242933,0.182053095091845,27.6807116229782,1.53218211314878,0.205904478316332,15.2691728354266
"MMD",13.2575140242933,0.182053095091845,27.6807116229782,1.53218211314878,0.205904478316332,15.2691728354266
"MMD",13.2575140242933,0.182053095091845,27.6807116229782,1.53218211314878,0.205904478316332,15.2691728354266
"MMD",12.2777721085521,0.226959554471947,26.9541429003192,1.58019496178944,0.202526934312996,14.8959596388297
"MMD",12.2777721085521,0.226959554471947,26.9541429003192,1.58019496178944,0.202526934312996,14.8959596388297
"MMD",12.2777721085521,0.226959554471947,26.9541429003192,1.58019496178944,0.202526934312996,14.8959596388297
"MMD",16.8521698950832,0.271166136171988,27.708372726927,1.57923114727002,0.193128318865181,12.4491772192178
"MMD",16.8521698950832,0.271166136171988,27.708372726927,1.57923114727002,0.193128318865181,12.4491772192178
"MMD",14.7469090298191,0.156931732480048,28.3084653497799,1.45135203803006,0.224833269450969,13.7428724207624
"MMD",19.619780597257,0.126848537639092,27.5894235240292,1.4319423250972,0.23021535823,15.2846962294996
"MMD",19.619780597257,0.126848537639092,27.5894235240292,1.4319423250972,0.23021535823,15.2846962294996
"MMD",18.9705054264174,0.426977984319332,27.3710712054695,1.87912793610067,0.248402438670833,16.8708458032179
"MMD",18.9705054264174,0.426977984319332,27.3710712054695,1.87912793610067,0.248402438670833,16.8708458032179
"MMD",14.4444496583794,0.199148450100596,27.9309843271098,1.50306454211355,0.193651426805401,14.4100551550306
"MMD",18.8848592922495,0.212871535633294,27.8940278909743,1.58122108261901,0.243346222750999,16.0235381151349
"MMD",10.5279720950312,0.283002732754998,29.2563681849409,1.58705358417263,0.17944805953573,11.8282710997812
"MMD",16.3652728287513,0.122859651754664,28.1681931166753,1.36245776708989,0.216958420528171,13.9148358612589
"MMD",18.8148645831028,0.128564376890439,27.9877038066664,1.46207490905965,0.254833190407443,15.3868940265626
"MMD",22.9159826048138,0.16262978379196,27.6507583359718,1.50468674910176,0.241824065397379,14.7588783034489
"MMD",12.148190223251,0.412593091466406,27.761066162171,1.91879995280468,0.231027379565125,16.9793876371706
"MMD",11.0408074950579,0.210108104733383,29.3153335881193,1.51196444477147,0.172205529911196,12.1302253686999
"MMD",18.1657607377013,0.129270646467428,27.4924014315217,1.43066863009681,0.219460204256554,13.3323389358524
"MMD",14.9924206183365,0.161735919219487,29.2297695721859,1.39079856018816,0.189728448490789,11.7745629712226
"MMD",14.9924206183365,0.161735919219487,29.2297695721859,1.39079856018816,0.189728448490789,11.7745629712226
"MMD",19.5280142984377,0.154130564088682,28.7248227794586,1.46830026973678,0.232343604264164,13.992771472825
"MMD",21.3333109116258,0.437730130030818,27.7178760449255,1.94230810657433,0.256959574837644,15.8448446854866
"MMD",15.7749453870815,0.14811671954508,28.4973575265729,1.54660605225848,0.245649223947748,15.755139861096
"MMD",19.3799836016517,0.205367304452448,28.262917935995,1.58120659922245,0.246500872959805,14.0302006102311
"MMD",20.8698352339767,0.540733192138752,26.8436953562623,2.05260334162817,0.26432399466094,15.3965638424437
"MMD",21.2284048872011,0.137110378862501,27.8991718914117,1.43635945846371,0.265696343998748,15.7393422396142
"MMD",12.1713148958327,0.540759688505765,28.3906397737909,1.98457264460821,0.228100189381824,15.0556924232482
"MMD",18.6182410217778,0.458514771099622,27.3948895752646,1.95917753148971,0.225295883142604,16.6752871894506
"MMD",18.9582744057851,0.44096473899512,26.6723579108673,1.9115769304965,0.230597926009246,15.9519031569366
"MMD",15.9404546463935,0.40772620047267,27.9165698812957,1.86909590360932,0.239911397403532,14.9660392328975
"MMD",12.5254035052962,0.231202223010713,27.8560107008257,1.61669958421174,0.224164180256661,15.6474800339036
"MMD",17.1221652574636,0.227042020457931,28.1723501761299,1.55297768040376,0.215303223357163,13.781868892614
"MMD",14.6002739412836,0.157058581874583,27.9710355797271,1.45917140121675,0.215036039678965,14.0904013581429
"MMD",14.5922015847794,0.25599874655587,27.4348295418673,1.58474521388498,0.188964514033347,13.6687319689898
"MMD",14.5922015847794,0.25599874655587,27.4348295418673,1.58474521388498,0.188964514033347,13.6687319689898
"MMD",14.184555194763,0.4717165923574,26.543613765426,1.98852494667268,0.22283527050016,17.1351612491997
"MMD",19.729130551214,0.485453415178465,26.6737582635892,1.99001803687923,0.243020469700805,17.419098679338
"MMD",19.729130551214,0.485453415178465,26.6737582635892,1.99001803687923,0.243020469700805,17.419098679338
"MMD",25.3255990357798,0.235198608774715,27.6805662964915,1.52594316021548,0.220019138759617,13.7460628591136
"MMD",19.5791320596805,0.228563174187574,27.5973876199399,1.54772941034601,0.20360183450289,14.8339161335313
"MMD",9.82360963799621,0.163583170317291,28.7110047426273,1.46659349651648,0.19643538093061,13.8906919557355
"MMD",12.3164585078738,0.123747807164646,27.7712164255069,1.45573448186289,0.217767643080603,15.1440481197478
"MMD",19.1271056945296,0.10478832844231,27.9569774016821,1.46060617518254,0.245316825788531,15.162484488508
"MMD",14.4616037004131,0.150362902416827,27.4896522869975,1.48640799897063,0.23339933584287,15.7631722461532
"MMD",18.9110716687843,0.548606632890795,27.2373568133352,1.97471185489421,0.212443060540641,14.060031213124
"MMD",14.4616037004131,0.150362902416827,27.4896522869975,1.48640799897063,0.23339933584287,15.7631722461532
"MMD",11.5119586918998,0.137138152714232,27.7397820259841,1.51869074300754,0.224089660344779,14.7693532611163
"MMD",14.0412172648638,0.368241340042968,27.4198805737632,1.85555081237109,0.227678087849277,16.6693608497553
"MMD",11.1527173462554,0.209834808221283,27.8518219488819,1.55169639039095,0.188645342305928,14.3122034174814
"MMD",17.7947866779767,0.0884615427820087,27.6087668647384,1.4440674191566,0.258541715242933,15.888895448256
"MMD",17.7947866779767,0.0884615427820087,27.6087668647384,1.4440674191566,0.258541715242933,15.888895448256
"MMD",12.6700410664467,0.368493025121726,27.8938551759033,1.77979937123024,0.219852165211702,16.2312121081728
"MMD",12.6700410664467,0.368493025121726,27.8938551759033,1.77979937123024,0.219852165211702,16.2312121081728
"MMD",19.350069364064,0.215424304819498,27.788059291632,1.64245884251279,0.257416912714074,16.0700071584286
"MMD",11.1082804007728,0.235939324747737,28.4090286658009,1.55981410447166,0.176161706977729,12.7897577684138
"MMD",13.2806645557098,0.277734820868995,27.9063508948757,1.67179324486454,0.196888511821208,13.7238785122253
"MMD",13.3249550674515,0.161550278974015,27.2071270897963,1.48258435557315,0.201866219497636,14.8543461829992
"MMD",26.0006804339426,0.209717614137576,28.0797472232363,1.53402382217771,0.238333577723498,14.0576899905456
"MMD",22.6793841700701,0.433355669370348,27.7345065411318,1.86495665847426,0.239476977004483,15.7721537664734
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",21.289542625847,0.271798318531323,27.09216868964,1.64918364162403,0.227172293914374,14.8997419368241
"MMD",15.9411653901318,0.155874566954804,27.7835898599696,1.48419418307368,0.221344458624498,15.4319323080828
"MMD",20.5121481529237,0.535402792931016,25.7504747293585,1.98635458546422,0.205386873913522,14.4771348817078
"MMD",11.6737444698881,0.282361712552278,27.8430367587469,1.69866351646608,0.207440958066978,16.6448801046151
"MMD",13.8905174573076,0.0882002872168141,27.5151394768787,1.42505595901669,0.247302927753306,16.0383135215355
"MMD",13.8905174573076,0.0882002872168141,27.5151394768787,1.42505595901669,0.247302927753306,16.0383135215355
"MMD",14.481418483548,0.0748088160509305,28.0551951788394,1.3954393865075,0.226807100577237,16.5987951139248
"MMD",25.9848674495863,0.426835183921199,27.7794123288503,1.8342842019011,0.243858366351666,15.1618465071183
"MMD",14.4586643343818,0.241048302594699,28.8892860093061,1.48043602326656,0.175819491174342,11.5928789704997
"MMD",9.36668128671223,0.418834119733024,28.0522197495415,1.84865399005173,0.243919734071733,16.3762512994558
"MMD",9.36668128671223,0.418834119733024,28.0522197495415,1.84865399005173,0.243919734071733,16.3762512994558
"MMD",9.33203607092455,0.146971006797914,28.165791401239,1.48883441175427,0.214119903759396,15.5036573061029
"MMD",20.4635191537665,0.272934787840985,27.9019350979814,1.58996301855768,0.219520038648437,12.2007548595789
"MMD",15.881374525133,0.158481086887733,27.8680352695264,1.51116596162069,0.218541219884021,14.3994146089853
"MMD",14.7247430742385,0.222764281365159,28.0330452805797,1.60928053102983,0.235851254900149,16.1099868577091
"MMD",7.4792397848407,0.201323478316382,28.2790363802741,1.59124180498571,0.221951778790791,17.2066412054203
"MMD",10.228764156893,0.471903400388238,27.7672305331421,1.96443284478482,0.222515127826056,17.3376734541384
"MMD",18.7586075562393,0.203803274180077,27.6597057883257,1.55531665430926,0.220085423106384,14.6062290095036
"MMD",18.7586075562393,0.203803274180077,27.6597057883257,1.55531665430926,0.220085423106384,14.6062290095036
"MMD",14.0682370312245,0.381992886017862,26.8102376321902,1.88657066890809,0.239402762940783,16.9282399359902
"MMD",14.0682370312245,0.381992886017862,26.8102376321902,1.88657066890809,0.239402762940783,16.9282399359902
"MMD",16.5614202645967,0.271770451030738,27.9379826281797,1.60757117611846,0.220380492355464,13.0988652950528
"MMD",15.4373977994557,0.470353060678744,27.1076834522724,1.93135132350347,0.232430209517017,15.9452566438128
"MMD",16.5614202645967,0.271770451030738,27.9379826281797,1.60757117611846,0.220380492355464,13.0988652950528
"MMD",13.9618519524454,0.264481751386731,28.2327660430477,1.67611181371242,0.221167183902885,15.6642537376806
"MMD",8.69883447896826,0.15840668497488,27.3368003207386,1.59617430288228,0.211315814152381,18.0415356046204
"MMD",17.9377575463397,0.147560748159379,28.1636840560412,1.42083386410045,0.221453295131184,14.625436396882
"MMD",15.5572244092658,0.0921471487972189,28.0185344789946,1.46199041773478,0.26518085310628,17.1428091884343
"MMD",12.6943847133377,0.225871269318302,28.0807012381583,1.61220917484568,0.207441970358846,15.4341595895473
"MMD",15.4122490751192,0.231067320800167,27.6144277607103,1.53283189665938,0.208564804832059,14.2984917036323
"MMD",18.6550353094453,0.310514358642926,27.883825480031,1.65790090698312,0.235114814452143,13.9844804148423
"MMD",12.1467734657573,0.229037752074105,28.0273894259818,1.54666707158246,0.214431725451813,14.9168681489109
"MMD",20.8869295414229,0.145384495950231,26.3832155206798,1.4919305938316,0.215658901905279,14.8901862688701
"MMD",12.4581395627437,0.25871837778481,28.5961897237945,1.54873342211296,0.154621271524407,11.1083941637919
"MMD",14.9478662053843,0.230778890916823,27.6468719457358,1.56895539651848,0.185557939264384,15.1552001720556
"MMD",12.7232203509675,0.256664425044564,27.9281475633725,1.6268763790037,0.221543485122575,14.6214548156895
"MMD",18.0781214570844,0.521945915995513,26.969300709191,1.99427823487899,0.217287269835964,15.4115691474944
"MMD",17.8658994603416,0.239630400967677,27.6199125873087,1.61674887101645,0.219054495535904,13.9737267065857
"MMD",17.4507557912026,0.200578531278869,28.2885484518429,1.5171876451661,0.22533652932876,13.8119248042736
"MMD",17.9576410066783,0.218538957781303,27.6013369567854,1.5825402507475,0.258053274681629,15.8292309697601
"MMD",18.8741109664907,0.0962786343469994,27.7738914665473,1.38466476040969,0.238751313888309,14.0605125405914
"MMD",18.8741109664907,0.0962786343469994,27.7738914665473,1.38466476040969,0.238751313888309,14.0605125405914
"MMD",14.5832230197817,0.44595517525824,26.9169801115958,1.88921031931131,0.208095645754179,15.5415119697957
"MMD",12.8494214656737,0.241272107141658,28.0251777184552,1.61296040849181,0.216154498350546,14.542612576553
"MMD",19.0394587025006,0.184780590594678,28.2078679143847,1.52769979374722,0.240304788874789,14.4246977454826
"MMD",18.1594971688869,0.374635244767919,27.8422804101306,1.71588659668544,0.197271224996017,13.269062312885
"MMD",18.1594971688869,0.374635244767919,27.8422804101306,1.71588659668544,0.197271224996017,13.269062312885
"MMD",15.4027378662323,0.117283390968744,27.8488730783204,1.45382520780393,0.24407572503972,15.2992506586026
"MMD",17.0063647287113,0.209427420168684,27.4112552949913,1.56849622358694,0.206579713508136,14.3038397516371
"MMD",14.3155455450428,0.208474331576165,26.8038015559309,1.5624188724791,0.200734765873863,14.9494573700125
"MMD",17.7023490743419,0.181336123526597,28.1329757358522,1.56955733563236,0.248351809752703,16.3295245582991
"MMD",14.3439446844291,0.17535277809255,27.8926170868551,1.57910682716955,0.241972521412519,16.5099772582779
"MMD",14.2672352844781,0.155984092005508,28.3963670898999,1.54991986862513,0.248645559198709,15.7305239363688
"MMD",20.7452126473809,0.433073091686423,28.0836102506262,1.86889904302237,0.23356754652613,14.5368439600014
"MMD",20.7452126473809,0.433073091686423,28.0836102506262,1.86889904302237,0.23356754652613,14.5368439600014
"MMD",11.4204315720344,0.210707107621423,28.8613020793844,1.44558065990408,0.173665969888901,12.3394071073574
"MMD",13.9032669333329,0.269593191289232,27.2821383499208,1.65888336081159,0.20838188699983,14.6440423708431
"MMD",7.75961897957013,0.197900632806006,27.714327591426,1.55858802094792,0.194228303341506,16.9510199795207
"MMD",18.6738413135957,0.2948172983274,27.6490007743333,1.63777932230896,0.211288910542939,12.2865618679034
"MMD",13.8161140883869,0.187876129463043,27.9719911682109,1.50531780880789,0.204793352377637,15.0606735139956
"MMD",12.3467619336766,0.203194784149479,28.6258730285629,1.53062421273017,0.230266817920064,15.0524808660499
"MMD",10.1696718742847,0.228700989023355,27.986724399859,1.63529879064442,0.20505125043566,16.9523864317892
"MMD",10.1696718742847,0.228700989023355,27.986724399859,1.63529879064442,0.20505125043566,16.9523864317892
"MMD",21.8205513773671,0.151466795827751,27.4824331713613,1.39790907589707,0.224793402011103,12.5005167067344
"MMD",21.8205513773671,0.151466795827751,27.4824331713613,1.39790907589707,0.224793402011103,12.5005167067344
"MMD",16.5091666445297,0.149386214615323,28.2486880973978,1.42408589142608,0.228813370629203,14.215762100718
"MMD",17.7290457656641,0.156221291100441,27.868848751719,1.48932561065693,0.232869816185612,14.4180678247703
"MMD",17.5054534878632,0.455776128200651,27.7114768519503,1.93764169433488,0.279276464651334,15.580842769022
"MMD",12.601611139344,0.194077278994712,28.8995144076016,1.54368130003132,0.216116778012134,14.7205636215683
"MMD",15.3339224240393,0.264332053654358,28.651913697475,1.63074918504018,0.223546406239623,14.634117824454
